id,tenant_id,class_id,group_id,full_name,sex,birth_date,cpf,phone,email,mother_name,father_name,photo_url,notes,sport_modality,weekly_frequency,practice_time_months,has_disability,disability_type,medical_notes,is_active,created_at,updated_at,demo_data,rg,guardian_name,guardian_relationship,guardian_phone,guardian_email,address_zip,address_street,address_number,address_complement,address_neighborhood,address_city,address_state,portal_enabled,portal_token,portal_token_created_at,portal_last_access,portal_views,portal_slug
d26a60c8-3a8c-46ac-a0f1-f4ef5a4e06ec,07cc7290-5d3f-421b-a514-b21d6a683494,198f8843-c411-4d10-bc14-21142a59c69d,78c15c34-48c6-4064-94eb-9711e4a67c25,Julia Santos Ramos,female,2013-04-13,683.121.939-67,(43) 90829-5423,julia.santos59@demo.aluno.com,Juliana Santos Ramos,José Santos Ramos,,,Futebol,5,39,f,,,t,2026-06-19 09:12:14.107688+00,2026-06-21 16:47:59.841799+00,t,29.549.977-9,Juliana Santos Ramos,Mãe,(49) 97047-4151,resp.0159@demo.aluno.com,02703-519,Av. Beira-Mar,1658,,Vila Nova,Belo Horizonte,MG,f,,,,0,
d3046c32-baaf-4883-9590-533f8b390881,07cc7290-5d3f-421b-a514-b21d6a683494,2d5c2126-b3e1-499c-a42f-28fc5b482cb6,,Helena Dias Souza,female,2014-08-20,920.040.360-80,(50) 90960-5520,helena.dias60@demo.aluno.com,Maria Dias Souza,Marcos Dias Souza,,,Judô,2,46,f,,,t,2026-06-19 09:12:14.107688+00,2026-06-21 16:47:59.841799+00,t,60.760.480-0,Maria Dias Souza,Pai,(60) 97280-4240,resp.0160@demo.aluno.com,02720-560,Rua das Acácias,1681,Apto 161,Bela Vista,Campinas,SP,f,,,,0,
d3d66b4a-4695-48e0-902c-b85289fcb181,07cc7290-5d3f-421b-a514-b21d6a683494,d5f63646-432f-4cdf-866f-b68b0273e056,,João Nascimento Nascimento,male,2011-11-17,157.959.781-93,(57) 91091-5617,joao.nascimento61@demo.aluno.com,Sandra Nascimento Nascimento,André Nascimento Nascimento,,,,,,f,,,t,2026-06-19 09:12:14.107688+00,2026-06-21 16:47:59.841799+00,t,91.971.983-1,Sandra Nascimento Nascimento,Mãe,(71) 97513-4329,resp.0161@demo.aluno.com,02737-601,Rua XV de Novembro,1704,,Jardim América,São Bernardo,SP,f,,,,0,
d5d65e30-2ff4-4925-8255-994529a2e235,07cc7290-5d3f-421b-a514-b21d6a683494,df7d4151-8c32-4eea-bca8-7df20787ab0a,a9c30b1c-70a8-4bab-a6cb-fbed65d54c20,Bianca Ramos Santos,female,2008-04-10,394.878.202-06,(64) 91222-5714,bianca.ramos62@demo.aluno.com,Mônica Ramos Santos,José Ramos Santos,,,Futsal,4,60,f,,,t,2026-06-19 09:12:14.107688+00,2026-06-21 16:47:59.841799+00,t,22.182.486-2,Mônica Ramos Santos,Mãe,(82) 97746-4418,resp.0162@demo.aluno.com,02754-642,Rua das Palmeiras,1727,,Higienópolis,São Paulo,SP,f,,,,0,
d7385ccb-541d-4a4a-accf-3228d9b63a6b,07cc7290-5d3f-421b-a514-b21d6a683494,3d9c94c7-2fe4-44e3-88b4-dcfa0a656e75,,João Nascimento Nascimento,male,2014-05-14,631.797.623-19,(71) 91353-5811,joao.nascimento63@demo.aluno.com,Cristina Nascimento Nascimento,Marcos Nascimento Nascimento,,,,,,f,,,t,2026-06-19 09:12:14.107688+00,2026-06-21 16:47:59.841799+00,t,53.393.989-3,Cristina Nascimento Nascimento,Mãe,(93) 97979-4507,resp.0163@demo.aluno.com,02771-683,Av. Paulista,1750,,Moema,Osasco,SP,f,,,,0,
d803b080-44ec-4100-9442-c79f02e2e8c4,07cc7290-5d3f-421b-a514-b21d6a683494,1ebcd8e5-851e-48fb-b8b3-88ca95a326b7,,Tainá Freitas Carvalho,female,2009-12-27,868.716.044-32,(78) 91484-5908,taina.freitas64@demo.aluno.com,Juliana Freitas Carvalho,André Freitas Carvalho,,,Basquete,2,14,f,,,t,2026-06-19 09:12:14.107688+00,2026-06-21 16:47:59.841799+00,t,84.604.492-4,Juliana Freitas Carvalho,Mãe,(14) 98212-4596,resp.0164@demo.aluno.com,02788-724,Av. Independência,1773,Apto 165,Santa Cecília,Uberlândia,MG,f,,,,0,
d90ba5b5-b553-4878-82d7-94085a6810aa,07cc7290-5d3f-421b-a514-b21d6a683494,1ebcd8e5-851e-48fb-b8b3-88ca95a326b7,,Igor Mendes Mendes,male,2010-03-09,105.635.465-45,(85) 91615-6005,igor.mendes65@demo.aluno.com,Maria Mendes Mendes,José Mendes Mendes,,,,,,f,,,t,2026-06-19 09:12:14.107688+00,2026-06-21 16:47:59.841799+00,t,15.815.995-5,Maria Mendes Mendes,Pai,(25) 98445-4685,resp.0165@demo.aluno.com,02805-765,Rua São João,1796,,Centro,Guarulhos,SP,f,,,,0,
d90f1fb5-d2e4-4146-8fb4-94798601f6b9,07cc7290-5d3f-421b-a514-b21d6a683494,a41bdeea-4193-4142-a090-727b70dd9f16,,Miguel Rodrigues Oliveira,male,2013-03-06,342.554.886-58,(92) 91746-6102,miguel.rodrigues66@demo.aluno.com,Sandra Rodrigues Oliveira,Marcos Rodrigues Oliveira,,,Atletismo,4,28,f,,,t,2026-06-19 09:12:14.107688+00,2026-06-21 16:47:59.841799+00,t,46.026.498-6,Sandra Rodrigues Oliveira,Mãe,(36) 98678-4774,resp.0166@demo.aluno.com,02822-806,Rua Sete de Setembro,1819,,Mooca,Contagem,MG,f,,,,0,
d9b9f8b9-2d5e-4465-af23-84d153d95dd2,07cc7290-5d3f-421b-a514-b21d6a683494,2d5c2126-b3e1-499c-a42f-28fc5b482cb6,,Nicole Correia Correia,female,2014-02-11,579.473.307-71,(99) 91877-6199,nicole.correia67@demo.aluno.com,Mônica Correia Correia,André Correia Correia,,,,,,f,,,t,2026-06-19 09:12:14.107688+00,2026-06-21 16:47:59.841799+00,t,77.237.001-7,Mônica Correia Correia,Mãe,(47) 98911-4863,resp.0167@demo.aluno.com,02839-847,Rua dos Andradas,1842,,Pinheiros,Santo André,SP,f,,,,0,
010166af-79c8-45bb-94f9-84d341307a63,07cc7290-5d3f-421b-a514-b21d6a683494,d5f63646-432f-4cdf-866f-b68b0273e056,,Olivia Souza Dias,female,2010-02-26,237.919.421-13,(17) 90131-0097,olivia.souza1@demo.aluno.com,Sandra Souza Dias,Marcos Souza Dias,,,,,,f,,,t,2026-06-19 09:12:14.107688+00,2026-06-21 16:47:59.841799+00,t,31.211.503-1,Sandra Souza Dias,Mãe,(21) 90233-0089,resp.0001@demo.aluno.com,00017-041,Rua XV de Novembro,24,,Mooca,Osasco,SP,f,,,,0,
015c0cf2-812a-4b73-a14b-2cc5c20e1ce5,07cc7290-5d3f-421b-a514-b21d6a683494,a41bdeea-4193-4142-a090-727b70dd9f16,,Letícia Carvalho Freitas,female,2012-06-06,474.838.842-26,(24) 90262-0194,leticia.carvalho2@demo.aluno.com,Mônica Carvalho Freitas,André Carvalho Freitas,,,Basquete,4,20,f,,,t,2026-06-19 09:12:14.107688+00,2026-06-21 16:47:59.841799+00,t,62.422.006-2,Mônica Carvalho Freitas,Mãe,(32) 90466-0178,resp.0002@demo.aluno.com,00034-082,Rua das Palmeiras,47,,Pinheiros,Uberlândia,MG,f,,,,0,
01936d5e-7b56-4496-a9cf-2e5ac1324deb,07cc7290-5d3f-421b-a514-b21d6a683494,1ebcd8e5-851e-48fb-b8b3-88ca95a326b7,,Letícia Carvalho Freitas,female,2009-12-09,711.757.263-39,(31) 90393-0291,leticia.carvalho3@demo.aluno.com,Cristina Carvalho Freitas,José Carvalho Freitas,,,,,,f,,,t,2026-06-19 09:12:14.107688+00,2026-06-21 16:47:59.841799+00,t,93.633.509-3,Cristina Carvalho Freitas,Mãe,(43) 90699-0267,resp.0003@demo.aluno.com,00051-123,Av. Paulista,70,,Boa Vista,Guarulhos,SP,f,,,,0,
0613cd16-df85-4553-a9ff-d8580f817ac0,07cc7290-5d3f-421b-a514-b21d6a683494,db9e5ccc-f3d9-41b6-9adf-2ebaa1d9c283,,Gabriel Araújo Pinto,male,2015-03-21,948.676.684-52,(38) 90524-0388,gabriel.araujo4@demo.aluno.com,Juliana Araújo Pinto,Marcos Araújo Pinto,,,Atletismo,2,34,f,,,t,2026-06-19 09:12:14.107688+00,2026-06-21 16:47:59.841799+00,t,24.844.012-4,Juliana Araújo Pinto,Mãe,(54) 90932-0356,resp.0004@demo.aluno.com,00068-164,Av. Independência,93,Apto 5,Sumaré,Contagem,MG,f,,,,0,
06dd7a24-ceab-4e41-99c7-1dcc0cee107b,07cc7290-5d3f-421b-a514-b21d6a683494,1ebcd8e5-851e-48fb-b8b3-88ca95a326b7,,Miguel Rodrigues Oliveira,male,2010-03-27,185.595.105-65,(45) 90655-0485,miguel.rodrigues5@demo.aluno.com,Maria Rodrigues Oliveira,André Rodrigues Oliveira,,,,,,f,,,t,2026-06-19 09:12:14.107688+00,2026-06-21 16:47:59.841799+00,t,55.055.515-5,Maria Rodrigues Oliveira,Pai,(65) 91165-0445,resp.0005@demo.aluno.com,00085-205,Rua São João,116,,Tatuapé,Santo André,SP,f,,,,0,
0726f6a5-aad2-4a25-af9b-c554ad67cd2a,07cc7290-5d3f-421b-a514-b21d6a683494,1ebcd8e5-851e-48fb-b8b3-88ca95a326b7,,Mariana Cardoso Moreira,female,2009-06-27,422.514.526-78,(52) 90786-0582,mariana.cardoso6@demo.aluno.com,Sandra Cardoso Moreira,José Cardoso Moreira,,,Futebol,4,48,f,,,t,2026-06-19 09:12:14.107688+00,2026-06-21 16:47:59.841799+00,t,86.266.018-6,Sandra Cardoso Moreira,Mãe,(76) 91398-0534,resp.0006@demo.aluno.com,00102-246,Rua Sete de Setembro,139,,Liberdade,Belo Horizonte,MG,f,,,,0,
09b8a742-7fac-4f6a-ae41-665035a1eb11,07cc7290-5d3f-421b-a514-b21d6a683494,d5f63646-432f-4cdf-866f-b68b0273e056,,Murilo Pereira Barbosa,male,2011-11-08,659.433.947-91,(59) 90917-0679,murilo.pereira7@demo.aluno.com,Mônica Pereira Barbosa,Marcos Pereira Barbosa,,,,,,f,,,t,2026-06-19 09:12:14.107688+00,2026-06-21 16:47:59.841799+00,t,17.477.521-7,Mônica Pereira Barbosa,Mãe,(87) 91631-0623,resp.0007@demo.aluno.com,00119-287,Rua dos Andradas,162,,Vila Mariana,Campinas,SP,f,,,,0,
0af486ee-8627-47c6-86e7-7598e2697438,07cc7290-5d3f-421b-a514-b21d6a683494,2d5c2126-b3e1-499c-a42f-28fc5b482cb6,,Rafael Reis Cavalcanti,male,2015-05-11,896.352.368-04,(66) 91048-0776,rafael.reis8@demo.aluno.com,Cristina Reis Cavalcanti,André Reis Cavalcanti,,,Ginástica,2,62,f,,,t,2026-06-19 09:12:14.107688+00,2026-06-21 16:47:59.841799+00,t,48.688.024-8,Cristina Reis Cavalcanti,Mãe,(98) 91864-0712,resp.0008@demo.aluno.com,00136-328,Av. Santos Dumont,185,Apto 9,Perdizes,São Bernardo,SP,f,,,,0,
0b1c3a81-b4dc-4358-80c8-839761cb06ad,07cc7290-5d3f-421b-a514-b21d6a683494,2d5c2126-b3e1-499c-a42f-28fc5b482cb6,,Theo Cavalcanti Reis,male,2015-05-02,133.271.789-17,(73) 91179-0873,theo.cavalcanti9@demo.aluno.com,Juliana Cavalcanti Reis,José Cavalcanti Reis,,,,,,f,,,t,2026-06-19 09:12:14.107688+00,2026-06-21 16:47:59.841799+00,t,79.899.527-9,Juliana Cavalcanti Reis,Mãe,(19) 92097-0801,resp.0009@demo.aluno.com,00153-369,Av. Brasil,208,,Vila Nova,São Paulo,SP,f,,,,0,
0ca35391-ddd0-4d39-94a1-fb7965c731ef,07cc7290-5d3f-421b-a514-b21d6a683494,3d9c94c7-2fe4-44e3-88b4-dcfa0a656e75,,Nicole Correia Correia,female,2013-02-05,370.190.210-30,(80) 91310-0970,nicole.correia10@demo.aluno.com,Maria Correia Correia,Marcos Correia Correia,,,Vôlei,4,16,f,,,t,2026-06-19 09:12:14.107688+00,2026-06-21 16:47:59.841799+00,t,10.110.030-0,Maria Correia Correia,Pai,(30) 92330-0890,resp.0010@demo.aluno.com,00170-410,Rua Marechal Deodoro,231,,Bela Vista,Osasco,SP,f,,,,0,
13034d46-54bb-4867-b3d3-aebb7ff918a4,07cc7290-5d3f-421b-a514-b21d6a683494,a41bdeea-4193-4142-a090-727b70dd9f16,,Vitor Oliveira Rodrigues,male,2013-09-15,844.028.052-56,(94) 91572-1164,vitor.oliveira12@demo.aluno.com,Mônica Oliveira Rodrigues,José Oliveira Rodrigues,,,Handebol,2,30,f,,,t,2026-06-19 09:12:14.107688+00,2026-06-21 16:47:59.841799+00,t,72.532.036-2,Mônica Oliveira Rodrigues,Mãe,(52) 92796-1068,resp.0012@demo.aluno.com,00204-492,Rua das Flores,277,Apto 13,Higienópolis,Guarulhos,SP,f,,,,0,
133d3929-9692-442c-ad1a-e9079ca6e212,07cc7290-5d3f-421b-a514-b21d6a683494,d5f63646-432f-4cdf-866f-b68b0273e056,,Theo Cavalcanti Reis,male,2011-11-26,081.947.473-69,(11) 91703-1261,theo.cavalcanti13@demo.aluno.com,Cristina Cavalcanti Reis,Marcos Cavalcanti Reis,,,,,,f,,,t,2026-06-19 09:12:14.107688+00,2026-06-21 16:47:59.841799+00,t,03.743.539-3,Cristina Cavalcanti Reis,Mãe,(63) 93029-1157,resp.0013@demo.aluno.com,00221-533,Av. Atlântica,300,,Moema,Contagem,MG,f,,,,0,
1bb63937-2bc4-4416-88ab-d0bf47190382,07cc7290-5d3f-421b-a514-b21d6a683494,a41bdeea-4193-4142-a090-727b70dd9f16,,Gustavo Pinto Araújo,male,2013-09-15,029.623.157-21,(39) 92227-1649,gustavo.pinto17@demo.aluno.com,Mônica Pinto Araújo,André Pinto Araújo,,,,,,f,,,t,2026-06-19 09:12:14.107688+00,2026-06-21 16:47:59.841799+00,t,27.587.551-7,Mônica Pinto Araújo,Mãe,(17) 93961-1513,resp.0017@demo.aluno.com,00289-697,Rua General Câmara,392,,Pinheiros,São Bernardo,SP,f,,,,0,
1dc4fe95-f2d4-43af-9e9d-3bce3f02965a,07cc7290-5d3f-421b-a514-b21d6a683494,014c1331-0acd-4e6a-b880-df8da0af4fea,fc328287-0a14-4985-b9e4-6cc56fbe6dd6,Felipe Gomes Rocha,male,2012-01-16,266.542.578-34,(46) 92358-1746,felipe.gomes18@demo.aluno.com,Cristina Gomes Rocha,José Gomes Rocha,,,Futsal,4,12,f,,,t,2026-06-19 09:12:14.107688+00,2026-06-21 16:47:59.841799+00,t,58.798.054-8,Cristina Gomes Rocha,Mãe,(28) 94194-1602,resp.0018@demo.aluno.com,00306-738,Av. Getúlio Vargas,415,,Boa Vista,São Paulo,SP,f,,,,0,
1e7fdaba-6eb7-427f-b646-dd813040cc54,07cc7290-5d3f-421b-a514-b21d6a683494,db9e5ccc-f3d9-41b6-9adf-2ebaa1d9c283,,Tainá Freitas Carvalho,female,2014-06-03,503.461.999-47,(53) 92489-1843,taina.freitas19@demo.aluno.com,Juliana Freitas Carvalho,Marcos Freitas Carvalho,,,,,,f,,,t,2026-06-19 09:12:14.107688+00,2026-06-21 16:47:59.841799+00,t,89.009.557-9,Juliana Freitas Carvalho,Mãe,(39) 94427-1691,resp.0019@demo.aluno.com,00323-779,Av. Beira-Mar,438,,Sumaré,Osasco,SP,f,,,,0,
29a0fe3e-28fd-4ddc-9c18-a26083957776,07cc7290-5d3f-421b-a514-b21d6a683494,db9e5ccc-f3d9-41b6-9adf-2ebaa1d9c283,,Letícia Carvalho Freitas,female,2014-12-03,214.218.262-86,(74) 92882-2134,leticia.carvalho22@demo.aluno.com,Mônica Carvalho Freitas,Marcos Carvalho Freitas,,,Atletismo,4,40,f,,,t,2026-06-19 09:12:14.107688+00,2026-06-21 16:47:59.841799+00,t,82.642.066-2,Mônica Carvalho Freitas,Mãe,(72) 95126-1958,resp.0022@demo.aluno.com,00374-902,Rua das Palmeiras,507,,Vila Mariana,Contagem,MG,f,,,,0,
3258b5fe-a778-48a6-b467-d59592a41af9,07cc7290-5d3f-421b-a514-b21d6a683494,014c1331-0acd-4e6a-b880-df8da0af4fea,e8ede3ac-c4cb-41a1-bef1-adc3625a968f,Daniela Castro Almeida,female,2011-04-16,451.137.683-99,(81) 93013-2231,daniela.castro23@demo.aluno.com,Cristina Castro Almeida,André Castro Almeida,,,Natação,5,47,f,,,t,2026-06-19 09:12:14.107688+00,2026-06-21 16:47:59.841799+00,t,13.853.569-3,Cristina Castro Almeida,Mãe,(83) 95359-2047,resp.0023@demo.aluno.com,00391-943,Av. Paulista,530,,Perdizes,Santo André,SP,f,,,,0,
32f67178-f54a-4c3e-9aed-a649f3923122,07cc7290-5d3f-421b-a514-b21d6a683494,d5f63646-432f-4cdf-866f-b68b0273e056,,Yara Martins Costa,female,2010-02-08,688.056.104-12,(88) 93144-2328,yara.martins24@demo.aluno.com,Juliana Martins Costa,José Martins Costa,,,Futebol,2,54,f,,,t,2026-06-19 09:12:14.107688+00,2026-06-21 16:47:59.841799+00,t,44.064.072-4,Juliana Martins Costa,Mãe,(94) 95592-2136,resp.0024@demo.aluno.com,00408-984,Av. Independência,553,Apto 25,Vila Nova,Belo Horizonte,MG,f,,,,0,
33cea03a-7701-4425-b07e-0f9de56a6e5a,07cc7290-5d3f-421b-a514-b21d6a683494,a41bdeea-4193-4142-a090-727b70dd9f16,,Igor Mendes Mendes,male,2013-03-24,925.975.525-25,(95) 93275-2425,igor.mendes25@demo.aluno.com,Maria Mendes Mendes,Marcos Mendes Mendes,,,,,,f,,,t,2026-06-19 09:12:14.107688+00,2026-06-21 16:47:59.841799+00,t,75.275.575-5,Maria Mendes Mendes,Pai,(15) 95825-2225,resp.0025@demo.aluno.com,00425-025,Rua São João,576,,Bela Vista,Campinas,SP,f,,,,0,
3648e4e0-7efc-4ca5-a706-9c6aa087673b,07cc7290-5d3f-421b-a514-b21d6a683494,a41bdeea-4193-4142-a090-727b70dd9f16,,Mariane Moreira Cardoso,female,2012-06-15,162.894.946-38,(12) 93406-2522,mariane.moreira26@demo.aluno.com,Sandra Moreira Cardoso,André Moreira Cardoso,,,Ginástica,4,8,f,,,t,2026-06-19 09:12:14.107688+00,2026-06-21 16:47:59.841799+00,t,06.486.078-6,Sandra Moreira Cardoso,Mãe,(26) 96058-2314,resp.0026@demo.aluno.com,00442-066,Rua Sete de Setembro,599,,Jardim América,São Bernardo,SP,f,,,,0,
3796012e-0b97-41a0-8215-ebc6e1b0dc54,07cc7290-5d3f-421b-a514-b21d6a683494,d5f63646-432f-4cdf-866f-b68b0273e056,,Helena Dias Souza,female,2010-02-17,399.813.367-51,(19) 93537-2619,helena.dias27@demo.aluno.com,Mônica Dias Souza,José Dias Souza,,,,,,f,,,t,2026-06-19 09:12:14.107688+00,2026-06-21 16:47:59.841799+00,t,37.697.581-7,Mônica Dias Souza,Mãe,(37) 96291-2403,resp.0027@demo.aluno.com,00459-107,Rua dos Andradas,622,,Higienópolis,São Paulo,SP,f,,,,0,
385bff3f-6326-4972-b503-8e4188718034,07cc7290-5d3f-421b-a514-b21d6a683494,1ebcd8e5-851e-48fb-b8b3-88ca95a326b7,,Mariane Moreira Cardoso,female,2009-12-18,636.732.788-64,(26) 93668-2716,mariane.moreira28@demo.aluno.com,Cristina Moreira Cardoso,Marcos Moreira Cardoso,,,Vôlei,2,22,f,,,t,2026-06-19 09:12:14.107688+00,2026-06-21 16:47:59.841799+00,t,68.908.084-8,Cristina Moreira Cardoso,Mãe,(48) 96524-2492,resp.0028@demo.aluno.com,00476-148,Av. Santos Dumont,645,Apto 29,Moema,Osasco,SP,f,,,,0,
387f296c-f6c7-455d-9f45-cfb327240b31,07cc7290-5d3f-421b-a514-b21d6a683494,198f8843-c411-4d10-bc14-21142a59c69d,e8ede3ac-c4cb-41a1-bef1-adc3625a968f,Daniela Castro Almeida,female,2013-10-13,873.651.209-77,(33) 93799-2813,daniela.castro29@demo.aluno.com,Juliana Castro Almeida,André Castro Almeida,,,Basquete,3,29,f,,,t,2026-06-19 09:12:14.107688+00,2026-06-21 16:47:59.841799+00,t,99.119.587-9,Juliana Castro Almeida,Mãe,(59) 96757-2581,resp.0029@demo.aluno.com,00493-189,Av. Brasil,668,,Santa Cecília,Uberlândia,MG,f,,,,0,
39bfb330-5f38-4e88-bb14-1b17a5d0e412,07cc7290-5d3f-421b-a514-b21d6a683494,1ebcd8e5-851e-48fb-b8b3-88ca95a326b7,,Mariana Cardoso Moreira,female,2009-12-18,110.570.630-90,(40) 93930-2910,mariana.cardoso30@demo.aluno.com,Maria Cardoso Moreira,José Cardoso Moreira,,,Handebol,4,36,f,,Histórico de rinite alérgica — sem restrição para atividade física.,t,2026-06-19 09:12:14.107688+00,2026-06-21 16:47:59.841799+00,t,30.330.090-0,Maria Cardoso Moreira,Pai,(70) 96990-2670,resp.0030@demo.aluno.com,00510-230,Rua Marechal Deodoro,691,,Centro,Guarulhos,SP,f,,,,0,
403a0c50-50fe-44f2-9617-5b28bc960672,07cc7290-5d3f-421b-a514-b21d6a683494,d5f63646-432f-4cdf-866f-b68b0273e056,,Yara Martins Costa,female,2010-08-26,821.327.893-29,(61) 94323-3201,yara.martins33@demo.aluno.com,Cristina Martins Costa,José Martins Costa,,,,,,f,,,t,2026-06-19 09:12:14.107688+00,2026-06-21 16:47:59.841799+00,t,23.963.599-3,Cristina Martins Costa,Mãe,(13) 97689-2937,resp.0033@demo.aluno.com,00561-353,Av. Atlântica,760,,Boa Vista,Belo Horizonte,MG,f,,,,0,
433d640c-52ed-4b1e-82cf-656ceb84eef9,07cc7290-5d3f-421b-a514-b21d6a683494,198f8843-c411-4d10-bc14-21142a59c69d,d8e90835-f967-49b7-8f4e-e5393a34174d,Lucas Silva Silva,male,2014-07-04,295.165.735-55,(75) 94585-3395,lucas.silva35@demo.aluno.com,Maria Silva Silva,André Silva Silva,,,Ginástica,5,11,f,,,t,2026-06-19 09:12:14.107688+00,2026-06-21 16:47:59.841799+00,t,85.385.605-5,Maria Silva Silva,Pai,(35) 98155-3115,resp.0035@demo.aluno.com,00595-435,Rua Tiradentes,806,,Tatuapé,São Bernardo,SP,f,,,,0,
43ebe1e2-ebab-4caf-b8e3-3fa7f2af75f1,07cc7290-5d3f-421b-a514-b21d6a683494,3d9c94c7-2fe4-44e3-88b4-dcfa0a656e75,,Yara Martins Costa,female,2013-02-23,532.084.156-68,(82) 94716-3492,yara.martins36@demo.aluno.com,Sandra Martins Costa,José Martins Costa,,,Futsal,2,18,f,,,t,2026-06-19 09:12:14.107688+00,2026-06-21 16:47:59.841799+00,t,16.596.108-6,Sandra Martins Costa,Mãe,(46) 98388-3204,resp.0036@demo.aluno.com,00612-476,Rua do Comércio,829,Apto 37,Liberdade,São Paulo,SP,f,,,,0,
459e15ff-ef57-4648-ae1d-5b7a8f8c7479,07cc7290-5d3f-421b-a514-b21d6a683494,d5f63646-432f-4cdf-866f-b68b0273e056,,Nicole Correia Correia,female,2010-02-26,769.003.577-81,(89) 94847-3589,nicole.correia37@demo.aluno.com,Mônica Correia Correia,Marcos Correia Correia,,,,,,f,,Apto sem restrições. Avaliação cardiológica em dia.,t,2026-06-19 09:12:14.107688+00,2026-06-21 16:47:59.841799+00,t,47.807.611-7,Mônica Correia Correia,Mãe,(57) 98621-3293,resp.0037@demo.aluno.com,00629-517,Rua General Câmara,852,,Vila Mariana,Osasco,SP,f,,,,0,
46035e79-b322-4513-8564-be20e185b23a,07cc7290-5d3f-421b-a514-b21d6a683494,d5f63646-432f-4cdf-866f-b68b0273e056,,Nicole Correia Correia,female,2010-08-08,006.922.998-94,(96) 94978-3686,nicole.correia38@demo.aluno.com,Cristina Correia Correia,André Correia Correia,,,Basquete,4,32,f,,,t,2026-06-19 09:12:14.107688+00,2026-06-21 16:47:59.841799+00,t,78.018.114-8,Cristina Correia Correia,Mãe,(68) 98854-3382,resp.0038@demo.aluno.com,00646-558,Av. Getúlio Vargas,875,,Perdizes,Uberlândia,MG,f,,,,0,
475444c3-b9ad-43aa-bcda-62e58fdef537,07cc7290-5d3f-421b-a514-b21d6a683494,a41bdeea-4193-4142-a090-727b70dd9f16,,Tainá Freitas Carvalho,female,2012-12-06,243.841.419-07,(13) 95109-3783,taina.freitas39@demo.aluno.com,Juliana Freitas Carvalho,José Freitas Carvalho,,,,,,f,,,t,2026-06-19 09:12:14.107688+00,2026-06-21 16:47:59.841799+00,t,09.229.617-9,Juliana Freitas Carvalho,Mãe,(79) 99087-3471,resp.0039@demo.aluno.com,00663-599,Av. Beira-Mar,898,,Vila Nova,Guarulhos,SP,f,,,,0,
4a6c031a-e212-4d18-9260-338b7a1736ea,07cc7290-5d3f-421b-a514-b21d6a683494,3d9c94c7-2fe4-44e3-88b4-dcfa0a656e75,,Beatriz Costa Martins,female,2013-08-05,480.760.840-20,(20) 95240-3880,beatriz.costa40@demo.aluno.com,Maria Costa Martins,Marcos Costa Martins,,,Atletismo,2,46,f,,,t,2026-06-19 09:12:14.107688+00,2026-06-21 16:47:59.841799+00,t,40.440.120-0,Maria Costa Martins,Pai,(90) 99320-3560,resp.0040@demo.aluno.com,00680-640,Rua das Acácias,921,Apto 41,Bela Vista,Contagem,MG,f,,,,0,
4d9fa599-16b9-4623-840e-c4025152f438,07cc7290-5d3f-421b-a514-b21d6a683494,a41bdeea-4193-4142-a090-727b70dd9f16,,Gabriel Araújo Pinto,male,2013-03-15,717.679.261-33,(27) 95371-3977,gabriel.araujo41@demo.aluno.com,Sandra Araújo Pinto,André Araújo Pinto,,,,,,f,,,t,2026-06-19 09:12:14.107688+00,2026-06-21 16:47:59.841799+00,t,71.651.623-1,Sandra Araújo Pinto,Mãe,(11) 99553-3649,resp.0041@demo.aluno.com,00697-681,Rua XV de Novembro,944,,Jardim América,Santo André,SP,f,,,,0,
4dd66103-746b-4174-8a3e-82f6289a3a0c,07cc7290-5d3f-421b-a514-b21d6a683494,a41bdeea-4193-4142-a090-727b70dd9f16,,Vitor Oliveira Rodrigues,male,2013-03-06,954.598.682-46,(34) 95502-4074,vitor.oliveira42@demo.aluno.com,Mônica Oliveira Rodrigues,José Oliveira Rodrigues,,,Futebol,4,60,f,,,t,2026-06-19 09:12:14.107688+00,2026-06-21 16:47:59.841799+00,t,02.862.126-2,Mônica Oliveira Rodrigues,Mãe,(22) 99786-3738,resp.0042@demo.aluno.com,00714-722,Rua das Palmeiras,967,,Higienópolis,Belo Horizonte,MG,f,,,,0,
4e56c71f-b960-4157-967a-ff03ceb52e9b,07cc7290-5d3f-421b-a514-b21d6a683494,198f8843-c411-4d10-bc14-21142a59c69d,e9fd72e5-eef3-4421-8223-5552fae3d744,Davi Teixeira Ferreira,male,2014-01-13,191.517.103-59,(41) 95633-4171,davi.teixeira43@demo.aluno.com,Cristina Teixeira Ferreira,Marcos Teixeira Ferreira,,,Judô,5,7,f,,,t,2026-06-19 09:12:14.107688+00,2026-06-21 16:47:59.841799+00,t,33.073.629-3,Cristina Teixeira Ferreira,Mãe,(33) 90019-3827,resp.0043@demo.aluno.com,00731-763,Av. Paulista,990,,Moema,Campinas,SP,f,,,,0,
